Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
land_reform_two;Title and Deed system;;;;Sistema de título y escritura;;;;;;;;x
alfred_binet;Alfred Binet;;;;alfredo binet;;;;;;;;x
alfred_binet_desc;Alfred Binet was a French psychologist who pioneered the use of standardized testing to measure individual differences in intelligence. The French government commissioned Binet and his student Theodore Simon to develop a test in 1899 to differentiate 'retarded' from 'normal' children. The Simon-Binet test divided intelligence into several areas and measured each with a battery of questions. Questions considered to measure higher ability were those answered more often by students whom their teachers had rated highly. Binet also believed that intelligences were inherited, but improvable by education. His test assigned a single 'mental-level' score to each subject based on their test results.;;;;Alfred Binet fue un psicólogo francés que fue pionero en el uso de pruebas estandarizadas para medir las diferencias individuales en inteligencia. El gobierno francés encargó a Binet y su alumno Theodore Simon que desarrollaran una prueba en 1899 para diferenciar a los ni?os 'retrasados' de los 'normales'. La prueba de Simon-Binet dividió la inteligencia en varias áreas y midió cada una con una batería de preguntas. Las preguntas consideradas para medir una mayor capacidad fueron aquellas respondidas con mayor frecuencia por estudiantes a quienes sus maestros habían calificado alto. Binet también creía que las inteligencias se heredaban, pero se podían mejorar con la educación. Su prueba asignó una sola puntuación de "nivel mental" a cada sujeto en función de los resultados de sus pruebas.;;;;;;;;x
charles_spearman;Charles Spearman;;;;Carlos Spearman;;;;;;;;x
charles_spearman_desc;Charles Spearman was a British psychologist and mathematician. Spearman criticized Galton's tests as being too simple to measure intelligence. He preferred Binet's test, but criticized the use of a universal number to characterize different areas of intelligence. He developed the process of factor analysis, measuring correlations between performance in different test areas. He proposed two underlying factors 'g' for general intelligence to explain the correlations and 's' for specific abilities to explain the imperfections in his correlations. His 'g'factor was not a concrete number, but he too believed in the heritability of intelligence.;;;;Charles Spearman fue un psicólogo y matemático británico. Spearman criticó las pruebas de Galton por ser demasiado simples para medir la inteligencia. Prefería la prueba de Binet, pero criticaba el uso de un número universal para caracterizar diferentes áreas de inteligencia. Desarrolló el proceso de análisis factorial, midiendo las correlaciones entre el desempe?o en diferentes áreas de prueba. Propuso dos factores subyacentes 'g' para la inteligencia general para explicar las correlaciones y 's' para habilidades específicas para explicar las imperfecciones en sus correlaciones. Su factor 'g' no era un número concreto, pero él también creía en la heredabilidad de la inteligencia.;;;;;;;;x
eugenics;Eugenics;;;;Eugenesia;;;;;;;;x
eugenics_desc;An outgrowth from Darwinistic ideas on natural selection and trait theories and from the studies in intelligence measurement, Eugenics was concerned with the mental and physical traits found in society and a response to the weaknesses found. Positive eugenics encouraged family programs, social welfare, and the importance of education in the desirability of breeding to increase the appearance of positive traits. Negative eugenics argued for the need to remove weak traits by removing undesirable elements, leading to sterilization and even extermination of target groups.;;;;Como resultado de las ideas darwinistas sobre la selección natural y las teorías de los rasgos y de los estudios sobre la medición de la inteligencia, la eugenesia se preocupaba por los rasgos mentales y físicos que se encuentran en la sociedad y una respuesta a las debilidades encontradas. La eugenesia positiva fomentó los programas familiares, el bienestar social y la importancia de la educación en la conveniencia de la crianza para aumentar la aparición de rasgos positivos. La eugenesia negativa defendía la necesidad de eliminar los rasgos débiles mediante la eliminación de elementos indeseables, lo que conducía a la esterilización e incluso al exterminio de los grupos objetivo.;;;;;;;;x
sigmund_freud;Sigmund Freud;;;;Sigmund Freud;;;;;;;;x
sigmund_freud_desc;Sigmund Freud was an Austrian psychologist who founded the discipline of Psychoanalysis. Freud focused on the unconscious mind, dividing it into the id, ego, and superego. Freud believed that unconscious motivations guided the behaviour of his patients and these need to be identified by looking for thoughts and actions that did not fit normal explanation. Manifestation of sexual and aggressive drives were most likely explanations for the differences observed in personality.;;;;Sigmund Freud fue un psicólogo austriaco que fundó la disciplina del psicoanálisis. Freud se centró en la mente inconsciente, dividiéndola en ello, ego y superyó. Freud creía que las motivaciones inconscientes guiaban el comportamiento de sus pacientes y estas debían identificarse buscando pensamientos y acciones que no se ajustaban a la explicación normal. La manifestación de impulsos sexuales y agresivos fueron las explicaciones más probables de las diferencias observadas en la personalidad.;;;;;;;;x
carl_jung;Carl Jung;;;;Carl Jung;;;;;;;;x
carl_jung_desc;Carl Jung was a Swiss psychiatrist and contemporary of Freud. Jung proposed a second, deeper level of collective unconscious, where a number of universal personality types known as archetypes were formed from patterns of emotions and experiences. Jung pioneered dream analysis, arguing that archetypes, complexes and motives manifested themselves through dreams. He was influential in developing the concepts of synchronicity, introversion and extraversion.;;;;Carl Jung fue un psiquiatra suizo y contemporáneo de Freud. Jung propuso un segundo nivel más profundo de inconsciente colectivo, donde una serie de tipos de personalidad universales conocidos como arquetipos se formaron a partir de patrones de emociones y experiencias. Jung fue pionero en el análisis de los sue?os, argumentando que los arquetipos, complejos y motivos se manifiestan a través de los sue?os. Influyó en el desarrollo de los conceptos de sincronicidad, introversión y extraversión.;;;;;;;;x
cinematographic_propaganda;Cinematographic Propaganda;;;;Propaganda Cinematográfica;;;;;;;;x
cinematographic_propaganda_desc;The advent of cinema has allowed the rapid spread of 'propaganda films', allowing a government the ability to sway large groups of people with messages conveyed through film.;;;;El advenimiento del cine ha permitido la rápida difusión de 'películas de propaganda', lo que le da al gobierno la capacidad de influir en grandes grupos de personas con mensajes transmitidos a través de películas.;;;;;;;;x
auguste_comte;Auguste Comte;;;;Augusto Comte;;;;;;;;x
auguste_comte_desc;Isidore Auguste Marie Francois Xavier Comte was a french philosopher who founded the political and philosophical movement known as Positivism. He is best known for his six-volume work 'TheCourse on Positive Philosophy (1830-1842)' in which he described a law of three stages in the development of the human mind and developed a unifying philosophy of science. Comte's law was a progressive process. The human mind begins by seeking answers to its questions in theology. Mental development passes through a transition stage to a 'positive' or final state, where supernatural or abstract causes are rejected in favour of seeking answers through scientific laws. His accompanying philosophy of science was influential for decades after his death. Within the positivist framework, the interrelation of the various branches of sciences is maintained despite their increasing divergence and level of specialization.;;;;Isidore Auguste Marie Francois Xavier Comte fue un filósofo francés que fundó el movimiento político y filosófico conocido como Positivismo. Es más conocido por su obra de seis volúmenes 'El curso de filosofía positiva (1830-1842)' en la que describió una ley de tres etapas en el desarrollo de la mente humana y desarrolló una filosofía unificadora de la ciencia. La ley de Comte fue un proceso progresivo. La mente humana comienza buscando respuestas a sus preguntas en la teología. El desarrollo mental pasa por una etapa de transición a un estado 'positivo' o final, donde se rechazan las causas sobrenaturales o abstractas en favor de buscar respuestas a través de leyes científicas. La filosofía de la ciencia que lo acompa?a fue influyente durante décadas después de su muerte. En el marco positivista, la interrelación de las diversas ramas de las ciencias se mantiene a pesar de su creciente divergencia y nivel de especialización.;;;;;;;;x
th_huxley;Thomas Henry Huxley;;;;Thomas Henry Huxley;;;;;;;;x
th_huxley_desc;Thomas Henry Huxley was an English biologist, nautral scientist and social thinker. Huxley became a passionate adherent and defender of Charles Darwin and the concept of Evolution after reading Darwin's 'Origin of Species.' He famously defeated Archbishop Samuel Wilberforce in an 1860 debate on the Theory of Evolution. Huxley promoted the development of scientific education over religious traditions, coining the term 'agnostic' for his beliefs. He founded the X-Club in 1869 with a group of likeminded scientists and researchers. The X-Club would go on to found the scientific journal Nature in 1869, which still publishes today.;;;;Thomas Henry Huxley fue un biólogo, científico naturalista y pensador social inglés. Huxley se convirtió en un apasionado partidario y defensor de Charles Darwin y del concepto de evolución después de leer el "Origen de las especies" de Darwin. Derrotó al arzobispo Samuel Wilberforce en un debate de 1860 sobre la teoría de la evolución. Huxley promovió el desarrollo de la educación científica sobre las tradiciones religiosas, acu?ando el término 'agnóstico' para sus creencias. Fundó el X-Club en 1869 con un grupo de científicos e investigadores de ideas afines. El X-Club continuaría fundando la revista científica Nature en 1869, que todavía se publica en la actualidad.;;;;;;;;x
franz_boas;Franz Boas;;;;Franz Boas;;;;;;;;x
franz_boas_desc;Franz Boas was a German-American anthropologist, a pioneer of modern anthropology who has been called the "Father of Modern Anthropology". He applied the scientific method to the study of human cultures and societies. Previously this discipline was based on the formulation of grand theories around anecdotal knowledge.;;;;Franz Boas fue un antropólogo germano-estadounidense, pionero de la antropología moderna que ha sido llamado el "Padre de la Antropología Moderna". Aplicó el método científico al estudio de las culturas y sociedades humanas. Anteriormente esta disciplina se basaba en la formulación de grandes teorías en torno al conocimiento anecdótico.;;;;;;;;x
marcel_mauss;Marcel Mauss;;;;Marcelo Mauss;;;;;;;;x
marcel_mauss_desc;Marcel Mauss was a French sociologst. Mauss' academic work traversed the boundaries between sociology and anthropology. Today, he is perhaps better recognised for his influence on the latter discipline, particularly with respect to his analyses of topics such as magic, sacrifice and gift exchange in primitive cultures.;;;;Marcel Mauss fue un sociólogo francés. El trabajo académico de Mauss atravesó los límites entre la sociología y la antropología. Hoy, quizás sea más reconocido por su influencia en esta última disciplina, particularmente con respecto a sus análisis de temas como la magia, el sacrificio y el intercambio de regalos en las culturas primitivas.;;;;;;;;x
branislaw_malinowski;Bronislaw Malinowski;;;;Bronislaw Malinowski;;;;;;;;x
branislaw_malinowski_desc;Bronislaw Kasper Malinowski was a Polish anthropologist, widely considered one of the most important modern anthropologists, and also influential in structural functionalist sociology. His pioneering ethnographic fieldwork made a major contribution to the study of Melanesia and of phenomena relating to reciprocity.;;;;Bronislaw Kasper Malinowski fue un antropólogo polaco, ampliamente considerado como uno de los antropólogos modernos más importantes, y también influyente en la sociología funcionalista estructural. Su trabajo de campo etnográfico pionero hizo una contribución importante al estudio de Melanesia y de los fenómenos relacionados con la reciprocidad.;;;;;;;;x
emile_dirkheim;Emile Durkheim;;;;Emile Durkheim;;;;;;;;x
emile_dirkheim_desc;David Emile Durkheim was a French sociologist. He formally established the academic discipline and, with Karl Marx and Max Weber, is commonly cited as the principal architect of modern social science.;;;;David Emile Durkheim fue un sociólogo francés. Estableció formalmente la disciplina académica y, junto con Karl Marx y Max Weber, es comúnmente citado como el principal arquitecto de las ciencias sociales modernas.;;;;;;;;x
max_weber;Max Weber;;;;Max Weber;;;;;;;;x
max_weber_desc;Karl Emil Maximilian Weber was a German sociologist and political economist who profoundly influenced social theory, social research, and the discipline of sociology itself. Weber's major works dealt with the rationalization and "disenchantment" he associated with the rise of capitalism and modernity.";;;xx",,,,,";Karl Emil Maximilian Weber fue un sociólogo y economista político alemán que influyó profundamente en la teoría social, la investigación social y la propia disciplina de la sociología. Las principales obras de Weber tratan sobre la racionalización y el "desencanto" que asoció con el surgimiento del capitalismo y la modernidad".;;;Spanish Loc;;;;;x
ferdinand_de_saussure;Ferdinand de Saussure;;;;Fernando de Saussure;;;;;;;;x
ferdinand_de_saussure_desc;Ferdinand de Saussure was a Swiss linguist whose ideas laid a foundation for many significant developments in linguistics in the 20th century. Saussure is widely considered to be one of the fathers of modern linguistics.;;;;Ferdinand de Saussure fue un lingüista suizo cuyas ideas sentaron las bases para muchos desarrollos significativos en lingüística en el siglo XX. Saussure es ampliamente considerado como uno de los padres de la lingüística moderna.;;;;;;;;x
nitrate_extraction_process;Nitrate Extraction Process;;;;Proceso de Extracción de Nitrato;;;;;;;;x
nitrate_extraction_process_desc;As the understanding of chemistry increases, so too does our ability to extract needed nitrates advance.;;;;A medida que aumenta la comprensión de la química, también avanza nuestra capacidad para extraer los nitratos necesarios.;;;;;;;;x
bituminous_coal_for_coking;Bituminous Coal for Coking;;;;Carbón bituminoso para coquización;;;;;;;;x
bituminous_coal_for_coking_desc;Bituminous coal is a soft form of coal, usually appearing black or dark brown with bright and dark streaks running through deposits. A sedimentary rock formed by compression of peat materials, Bituminous Coal became favoured for use as coking coal in iron and steel production.;;;;El carbón bituminoso es una forma blanda de carbón, que generalmente aparece de color negro o marrón oscuro con rayas brillantes y oscuras que atraviesan los depósitos. Una roca sedimentaria formada por la compresión de materiales de turba, el carbón bituminoso se convirtió en el favorito para su uso como carbón coquizable en la producción de hierro y acero.;;;;;;;;x
deep_shaft_mining;Deep Shaft Mining;;;;Minería de Pozos Profundos;;;;;;;;x
deep_shaft_mining_desc;Improvements in lighting, transport, and air circulation technology in the latter half of the 19th century allowed shaft mines to reach deeper into the earth than ever before. This permitted a great extraction of mineral resources from the veins in which they were found.;;;;Las mejoras en la tecnología de iluminación, transporte y circulación de aire en la segunda mitad del siglo XIX permitieron que las minas de pozo se adentraran más en la tierra que nunca. Esto permitió una gran extracción de recursos minerales de las vetas en las que se encontraban.;;;;;;;;x
motor_housing_insulation;Motor Housing Insulation;;;;Aislamiento de la carcasa del motor;;;;;;;;x
motor_housing_insulation_desc;Early electric motors were prone to sparking. This made the use of electric tools and machinery unsafe for underground mining due to the greatly increased possiblity of starting underground fires and explosions. American mining engineer Henry Beecher Dierdorff invented insulation that could be tightly wrapped around the housing of the electric motor to prevent sparks. This allowed for the safe use of electric cutting tools in the mines for the first time.;;;;Los primeros motores eléctricos eran propensos a generar chispas. Esto hizo que el uso de herramientas y maquinaria eléctrica no fuera seguro para la minería subterránea debido a la posibilidad mucho mayor de iniciar incendios y explosiones subterráneas. El ingeniero de minas estadounidense Henry Beecher Dierdorff inventó un aislamiento que podía envolverse firmemente alrededor de la carcasa del motor eléctrico para evitar chispas. Esto permitió el uso seguro de herramientas eléctricas de corte en las minas por primera vez.;;;;;;;;x
modern_mine_hoists;Modern Mine Hoists;;;;Polipastos modernos para minas;;;;;;;;x
modern_mine_hoists_desc;These are hoists with cables and framing made from steel. Powered by electric winding engines, they could raise and lower greater loads from mining shafts. Mines could operate faster and deeper than before, while the electric engine enabled rapid stoppage and reversing of the hoist.;;;;Se trata de polipastos con cables y estructura de acero. Impulsados ??por motores de bobinado eléctrico, podían subir y bajar cargas mayores desde pozos mineros. Las minas podían operar más rápido y más profundo que antes, mientras que el motor eléctrico permitía una rápida parada y marcha atrás del polipasto.;;;;;;;;x
conveyor_belt;Conveyor Belt;;;;Cinta transportadora;;;;;;;;x
conveyor_belt_desc;The conveyor belt consisted of two pulleys with a continuous loop of material, powered by a motor transmission. The engineering firm Sandvik of Sweden was producing steel conveyor belts by 1891. Thomas Robins developed a conveyor belt that replaced expensive steel with rubber. In 1905, Thomas Sutcliffe patented the first conveyor belt for use underground. The conveyor belt made it easy to transport ores out of the mines, and was soon adopted by Henry Ford in his new assembly line factories.;;;;La cinta transportadora constaba de dos poleas con un bucle continuo de material, accionadas por una transmisión de motor. La empresa de ingeniería Sandvik de Suecia estaba produciendo cintas transportadoras de acero en 1891. Thomas Robins desarrolló una cinta transportadora que reemplazó el costoso acero con caucho. En 1905, Thomas Sutcliffe patentó la primera cinta transportadora para uso subterráneo. La cinta transportadora facilitó el transporte de minerales fuera de las minas y pronto fue adoptada por Henry Ford en sus nuevas fábricas de línea de ensamblaje.;;;;;;;;x
pneumatic_drill;Pneumatic Drill;;;;Taladro neumático;;;;;;;;x
pneumatic_drill_desc;The pneumatic drill is a mechanical drill driven by compressed air. Reciprocating pistons drive the compressed air upwards and down, propelling the drill bit into a surface and then drawing it out again. Pneumatic tools became preferred in the construction and operation of mining shafts and tunnels. Earlier tools had required steam power, and steam power required fire which was too dangerous due to the risk of igniting flammable gases underground. Larger pneumatic drilling machines utilized an external air compressor which could also help to ventilate the underground mines.;;;;El taladro neumático es un taladro mecánico accionado por aire comprimido. Los pistones alternativos impulsan el aire comprimido hacia arriba y hacia abajo, impulsando la broca hacia una superficie y luego extrayéndola nuevamente. Las herramientas neumáticas se convirtieron en las preferidas en la construcción y operación de pozos y túneles mineros. Las herramientas anteriores requerían energía de vapor, y la energía de vapor requería fuego que era demasiado peligroso debido al riesgo de encender gases inflamables bajo tierra. Las máquinas perforadoras neumáticas más grandes utilizaban un compresor de aire externo que también podía ayudar a ventilar las minas subterráneas.;;;Spanish Loc;;;;;x
steam_shovel;Steam Shovel;;;;Pala mecánica;;;;;;;;x
steam_shovel_desc;The steam shovel was the first powered excavating machine. Willia Otis patented an original design in 1839. Early steam shovels were 'partial-swing,' meaning the boom and winch could not rotate a full 360 degrees. Steam shovels became more widespread in the last half of the nineteenth century with the development of steel cables and a full-swing design. Steam shovels operated on railways until the invention of caterpillar tracks, and were heavily involved in the development of large-scale,open-pit mining. 102 steam shovels were employed to excavate the Panama Canal.;;;;La pala de vapor fue la primera máquina excavadora motorizada. Willia Otis patentó un dise?o original en 1839. Las primeras palas de vapor eran de "giro parcial", lo que significaba que la pluma y el cabrestante no podían girar 360 grados completos. Las palas de vapor se generalizaron más en la última mitad del siglo XIX con el desarrollo de cables de acero y un dise?o de giro completo. Las palas de vapor operaron en los ferrocarriles hasta la invención de las orugas y estuvieron muy involucradas en el desarrollo de la minería a cielo abierto a gran escala. Se emplearon 102 palas de vapor para excavar el Canal de Panamá.;;;;;;;;x
mine_cutting_machines;Mine Cutting Machines;;;;Máquinas de corte de minas;;;;;;;;x
mine_cutting_machines_desc;The introduction of electricity to mining at the turn of the century permitted the development of new machines that could cut into or along mineral seams. These machines facilitated the extraction of resources by miners. Cutting machines later became sophisticated enough to displace much of the extraction work itself, formerly done by hand mining.;;;;La introducción de la electricidad en la minería a principios de siglo permitió el desarrollo de nuevas máquinas que podían cortar dentro oa lo largo de las vetas minerales. Estas máquinas facilitaron la extracción de recursos por parte de los mineros. Más tarde, las máquinas de corte se volvieron lo suficientemente sofisticadas como para desplazar gran parte del trabajo de extracción en sí, que anteriormente se realizaba a mano.;;;Spanish Loc;;;;;x
artficial_nitrates;Artificial Nitrates;;;;Nitratos Artificiales;;;;;;;;x
artficial_nitrates_desc;Our understanding of chemistry has led to the development of artificial nitrates, reducing our dependency on naturally-extracted nitrates in sulphur production.;;;;Nuestra comprensión de la química ha llevado al desarrollo de nitratos artificiales, lo que reduce nuestra dependencia de los nitratos extraídos naturalmente en la producción de azufre.;;;;;;;;x
minie_ball;Minie Ball;;;;Minie Ball;;;;;;;;x
minie_ball_desc;The Minie ball is a conical-shaped bullet made of iron and soft lead. It was developed in 1849 by French army captain Claude-Etienne Minie based on the work of Henri-Gustave Delvigne. The Minie bullet solved the problem of designing ammunition for the new muzzle-loaded rifles. The bullet expanded to fit the tight rifling grooves when fired, allowing for a greater muzzle velocity and range of accuracy. The greater speed and weight of the Minie ball meant wounds were more severe and required more amputations as the bullets would tear straight through and shatter muscles, tendons, and bones;;;;La bola Minie es una bala de forma cónica hecha de hierro y plomo blando. Fue desarrollado en 1849 por el capitán del ejército francés Claude-Etienne Minie basado en el trabajo de Henri-Gustave Delvigne. La bala Minie resolvió el problema del dise?o de municiones para los nuevos rifles de avancarga. La bala se expandió para adaptarse a las estrechas ranuras de estrías cuando se disparó, lo que permitió una mayor velocidad de salida y un rango de precisión. La mayor velocidad y peso de la bola Minie significaba que las heridas eran más graves y requerían más amputaciones, ya que las balas atravesarían y destrozarían músculos, tendones y huesos.;;;;;;;;x
barbed_wire;Barbed Wire;;;;Alambre de espino;;;;;;;;x
barbed_wire_desc;Barbed Wire was a late-nineteenth century American invention, used originally to keep herds of cattle fenced in. Barbed Wire became integrated with the trench systems of World War One as it was relatively easy to string up and often survived artillery bombardments and machine gun fire. The sharp barbs caused injury to attacking infantry. Emplacing rows of barbed wire in front of the trench line gave the machine gunners and field batteries time to decimate an attack while it was stuck cutting the wire.;;;;El alambre de púas fue un invento estadounidense de finales del siglo XIX, utilizado originalmente para mantener cercados los reba?os de ganado. El alambre de púas se integró con los sistemas de trincheras de la Primera Guerra Mundial, ya que era relativamente fácil de atar y, a menudo, sobrevivió a los bombardeos de artillería y al fuego de ametralladoras. . Las púas afiladas causaron heridas a la infantería atacante. Colocar filas de alambre de púas frente a la línea de trincheras les dio tiempo a los artilleros y las baterías de campo para diezmar un ataque mientras estaba atascado cortando el alambre.;;;;;;;;x
concrete_pillboxes;Concrete Pillboxes;;;;Pastilleros de hormigón;;;;;;;;x
concrete_pillboxes_desc;These were strongpoints along trench systems often dug into the ground, and serving as a protected emplacement for defending machine guns, riflemen and/or light artillery. The reinforced structure provided protection from grenades and mortar shells as well as the weather.;;;;Estos eran puntos fuertes a lo largo de los sistemas de trincheras a menudo excavados en el suelo y que servían como un lugar protegido para defender ametralladoras, fusileros y/o artillería ligera. La estructura reforzada proporcionó protección contra granadas y proyectiles de mortero, así como contra el clima.;;;;;;;;x
quick_firing_field_guns;Quick-Firing Field Guns;;;;Ca?ones de campa?a de disparo rápido;;;;;;;;x
quick_firing_field_guns_desc;Quick-Firing Field Guns are breech-loaded artillery pieces that combine several characteristics to produce a high rate of fire. Buffer mechanisms and self-contained ammunition limited and then eliminated recoil of the barrel. Innovations in breech technology allowed for rapid reloading of the gun. One of an interrupted-screw or sliding-block system sealed the breech to conserve firing velocity. One of the most successful quick-firing designs was the French 'Canon de 75 modele 1897.' This 75mm piece could fire fifteen rounds per minute of high-explosive and shrapnel, devastating attacking infantry. Other nations quickly copied the technology.;;;;Los ca?ones de campa?a de disparo rápido son piezas de artillería de retrocarga que combinan varias características para producir una alta cadencia de fuego. Los mecanismos de amortiguación y la munición autónoma limitaron y luego eliminaron el retroceso del ca?ón. Las innovaciones en la tecnología de recámara permitieron recargar rápidamente el arma. Uno de los sistemas de tornillo interrumpido o bloque deslizante selló la recámara para conservar la velocidad de disparo. Uno de los dise?os de disparo rápido más exitosos fue el 'Canon de 75 modele 1897' francés. Esta pieza de 75 mm podría disparar quince rondas por minuto de alto poder explosivo y metralla, devastando a la infantería atacante. Otras naciones copiaron rápidamente la tecnología.;;;;;;;;x
indirect_fire_techniques;Indirect Fire Techniques;;;;Técnicas de fuego indirecto;;;;;;;;x
indirect_fire_techniques_desc;Indirect fire involves aiming and firing artillery projectiles on targets not in a direct line of sight. The degree of accuracy achieved is dependent on calculations of the azimuth (an angular measurement of the target point relative to the reference point) and firing elevation of the gun.  The first practical manual was written in 1882 by a Russian officer, KG Guk. Guk described how to fix aiming points for firing arcs using geometry. The lack of a device to measure azimuth was solved in 1890 when Germany introduced the lining-plane. The lining-plane was mounted in-line with the bore and enabled the measurement of large angles. The effectiveness of indirect fire increased greatly with actual battlefield experience in the First World War. The introduction of airborne spotters in balloons and aircraft allowed for gun crews to correct their firing calculations during battles.;;;;El fuego indirecto implica apuntar y disparar proyectiles de artillería sobre objetivos que no están en una línea de visión directa. El grado de precisión logrado depende de los cálculos del acimut (una medida angular del punto objetivo en relación con el punto de referencia) y la elevación de disparo del arma. El primer manual práctico fue escrito en 1882 por un oficial ruso, KG Guk. Guk describió cómo arreglar los puntos de mira para disparar arcos usando geometría. La falta de un dispositivo para medir el azimut se resolvió en 1890 cuando Alemania introdujo el plano de revestimiento. El plano de revestimiento se montó en línea con el orificio y permitió la medición de ángulos grandes. La eficacia del fuego indirecto aumentó considerablemente con la experiencia real en el campo de batalla de la Primera Guerra Mundial. La introducción de observadores aerotransportados en globos y aviones permitió que las tripulaciones de armas corrigieran sus cálculos de disparo durante las batallas.;;;;;;;;x
penicillin;Penicillin;;;;Penicilina;;;;;;;;x
penicillin_desc;Antibiotics derived from Penicillium fungi, they became significant because they were the first drugs effective against many serious diseases such as syphilis and staphylococcus infections.;;;;Los antibióticos derivados del hongo Penicillium cobraron importancia porque fueron los primeros fármacos efectivos contra muchas enfermedades graves como la sífilis y las infecciones por estafilococos.;;;;;;;;x
florence_nightingale;Florence Nightingale;;;;ruise?or de Florencia;;;;;;;;x
florence_nightingale_desc;Florence Nightingale was a celebrated English nurse, writer and statistician. A Christian universalist, Nightingale believed that God had called her to be a nurse. She came to prominence for her pioneering work in nursing during the Crimean War, where she tended to wounded soldiers. She was dubbed 'The Lady with the Lamp' after her habit of making rounds at night.;;;;Florence Nightingale fue una célebre enfermera, escritora y estadística inglesa. Nightingale, universalista cristiana, creía que Dios la había llamado a ser enfermera. Saltó a la fama por su trabajo pionero en enfermería durante la Guerra de Crimea, donde atendió a soldados heridos. La apodaron 'La dama de la lámpara' por su costumbre de hacer rondas nocturnas.;;;;;;;;x
military_psychology;Military Psychology;;;;Psicología Militar;;;;;;;;x
military_psychology_desc;Military psychology is the research, design and application of psychological theories and experimentation data towards understanding, predicting and countering behaviours either in friendly or enemy forces or civilian populations that may be undesirable, threatening or potentially dangerous to the conduct of military operations. Military psychology is applied towards counseling and treatment of stress and fatigue of military personnel or military families as well as treatment of psychological trauma suffered as a result of military operations.;;;;La psicología militar es la investigación, el dise?o y la aplicación de teorías psicológicas y datos de experimentación para comprender, predecir y contrarrestar comportamientos en fuerzas amigas o enemigas o poblaciones civiles que pueden ser indeseables, amenazantes o potencialmente peligrosos para la realización de operaciones militares. La psicología militar se aplica al asesoramiento y tratamiento del estrés y la fatiga del personal militar o de las familias de militares, así como al tratamiento del trauma psicológico sufrido como resultado de las operaciones militares.;;;;;;;;x
torpedo_tactics;Torpedo Tactics;;;;Tácticas de torpedos;;;;;;;;x
torpedo_tactics_desc;Cruisers and torpedo boats are now equipped with torpedos. Making the best use of this new weapon requires us to re-think the tactics we use.;;;;Los cruceros y torpederos ahora están equipados con torpedos. Hacer el mejor uso de esta nueva arma requiere que reconsideremos las tácticas que usamos.;;;;;;;;x
torpedo_training_school;Torpedo Training School;;;;Escuela de entrenamiento de torpedos;;;;;;;;x
torpedo_training_school_desc;As the use of the torpedo grew, it became necessary to have officers and men who knew the weapon in detail. So navies set up Torpedo Training Schools to produce specialists in this weapon.;;;;A medida que crecía el uso del torpedo, se hizo necesario contar con oficiales y hombres que conocieran el arma en detalle. Entonces, las armadas establecieron Escuelas de Entrenamiento de Torpedos para producir especialistas en esta arma.;;;;;;;;x
torpedo_night_training;Torpedo Night Training;;;;Entrenamiento nocturno de torpedos;;;;;;;;x
torpedo_night_training_desc;The advent of quick-firing guns meant it was difficult for a torpedo boat or destroyer to get close enough to a battleship to fire a torpedo. However, at night, a torpedo flotilla could approach battleships unawares. Night training makes torpedo craft more lethal.;;;;La llegada de los ca?ones de disparo rápido significó que era difícil para un barco torpedero o un destructor acercarse lo suficiente a un acorazado para disparar un torpedo. Sin embargo, por la noche, una flotilla de torpedos podría acercarse a los acorazados sin darse cuenta. El entrenamiento nocturno hace que las naves torpederas sean más letales.;;;;;;;;x
heater_torpedo;Heater Torpedo;;;;Calentador Torpedo;;;;;;;;x
heater_torpedo_desc;The first torpedoes were powered by compressed air. However, we have now discovered a way to use the air to ignite kerosene fuel. This makes our torpedos faster and longer-ranged.;;;;Los primeros torpedos funcionaban con aire comprimido. Sin embargo, ahora hemos descubierto una forma de usar el aire para encender combustible de queroseno. Esto hace que nuestros torpedos sean más rápidos y de mayor alcance.;;;;;;;;x
compressed_oxygen_torpedo;Compressed Oxygen Torpedo;;;;Torpedo de oxígeno comprimido;;;;;;;;x
compressed_oxygen_torpedo_desc;A torpedo fuelled with compressed oxygen, like the Japanese Long Lance", has even greater range and speed.";;;;Un torpedo alimentado con oxígeno comprimido, como el Long Lance japonés, tiene un alcance y una velocidad aún mayores.;;;;;;;;x
cruiser_gun_casemates;Cruiser Gun Casemates;;;;Casamatas de ca?ón de crucero;;;;;;;;x
cruiser_gun_casemates_desc;Cruisers tended to have less protection for their gun crews than battleships did. It was impractical to put the guns of a small cruiser in turrets until well into the 20th century. However mounting some guns in a casemate betwen decks provides good protection.;;;;Los cruceros tendían a tener menos protección para sus tripulaciones de armas que los acorazados. No fue práctico colocar los ca?ones de un peque?o crucero en torretas hasta bien entrado el siglo XX. Sin embargo, montar algunos ca?ones en una casamata entre cubiertas proporciona una buena protección.;;;;;;;;x
harvey_steel_armour;Harvey Steel Armour;;;;Armadura de acero Harvey;;;;;;;;x
harvey_steel_armour_desc;The 'Harvey process' produced case-hardened armour, which was more difficult to penetrate. 7.75in of Harvey steel provided the same protection as  12in of regular steel.;;;;El 'proceso Harvey' produjo una armadura cementada, que era más difícil de penetrar. 7,75 pulgadas de acero Harvey proporcionaron la misma protección que 12 pulgadas de acero normal.;;;;;;;;x
krupp_steel_armour;Krupp Cemented Steel;;;;Acero cementado Krupp;;;;;;;;x
