Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
fertilizer_factory_desc;In this factory fertilizer is created out of guano, sulphur or bone meal. The most common way to create fertilizer is the Birkeland-Eyde process. This process was used to fix atmospheric nitrogen (N2) into nitric acid (HNO3), one of several chemical processes generally referred to as nitrogen fixation. The resultant nitric acid was then used as a source of nitrate (NO3-) for the fertilizers. These fertilizers are used to increase the productivity of farms or the chemical components are further refined to make explosives.;;;;;;;;;;;;;
MODIFIER_CB_GENERATION_SPEED_MODIFIER;Casus Belli Acquisition Speed;;;;;;;;;;;;;
MODIFIER_MOBILIZATION_IMPACT;Mobilization Impact;;;;;;;;;;;;;
GREAT_WARS_ENABLED_DESC;Great Wars are discovered.\n;;;;;;;;;;;;;
GREAT_WARS_DISABLED_DESC;Great Wars are undiscovered yet.\n;;;;;;;;;;;;;
HAVE_NOT_A_PORT_IN;Do NOT have a port in ;;;;;;;;;;;;;
IN_SOCIAL_MOVEMENT;in social movement\n;;;;;;;;;;;;;
NOT_IN_SOCIAL_MOVEMENT;not in social movement\n;;;;;;;;;;;;;
IN_POLITICAL_MOVEMENT;in political movement\n;;;;;;;;;;;;;
NOT_IN_POLITICAL_MOVEMENT;not in political movement\n;;;;Spanish Loc;;;x	;;;;;;
NEUTRALITY_EFFECT;The nation becomes neutral, dissolving all alliances and setting all satellites free.;;;;;;;;;;;;;
INFLUENCE_CHANGE;§Y$ACTIVE$§W influence with §Y$PASSIVE$§W changes by $MUCH$.\n;;;;;;;;;;;;;
THE_CAPITAL_IS_NOT;The Capital Is Not ;;;;;;;;;;;;;
ENDGAME_DESC;One hundred momentous years have passed and we have entered the modern age. The world is a radically different place, how did your country do?;;;;;;;;;;;;;
DIPLOMACY_FILTER_NORTH_AMERICA;North America;;;;;;;;;;;;;
north_america;North America;;;;;;;;;;;;;
siberian;Siberian Minor;;;;;;;;;;;;;
tanzimat_reforms_enacted;Tanzimat Reforms Enacted;;;;;;;;;;;;;
indo_iranian;Indo-Iranian;;;;;;;;;;;;;
yazidi;Yazidi;;;;;;;;;;;;;
yazidi_group;Yazidi Group;;;;;;;;;;;;;
islamic_law;Islamic Law;;;;;;;;;;;;;
EFFECT_CRISIS_INTEREST;$COUNTRY$ declares interest in the current crisis\n;;;;;;;;;;;;;
aristocrats;Landowners;;;;;;;;;;;;;
appointed_desc;Landowners or capitalists have been assigned seats in the Upper House by the leader of the country.;;;;;;;;;;;;;
landed_voting_desc;Only Landowners and Capitalists may vote.;;;;;;;;;;;;;
promote_aristocrats;Encourage Landowners ;;;;;;;;;;;;;
ELECTIONSTART_1;The Elections of $COUNTRY$ are starting;;;;;;;;;;;;;
IS_SUBSTATE_OF;Is a substate;;;;;;;;;;;;;
IS_NOT_SUBSTATE_OF;Is NOT a substate;;;;;;;;;;;;;
public_illumination;Public Illumination;;;;;;;;;;;;;
IS_NOT_IN_A_SPHERE;Not in a sphere of influence.;;;;;;;;;;;;;
NATIONALIZE_INDUSTRY_EFFECT;Perform Nationalization\n;;;;;;;;;;;;;
RELEASE;Release §Y$WHO$§W as an independent state.\n;;;;;;;;;;;;;
modern_central_bank_system_invented;Modern Central Banking System Invented;;;;;;;;;;;;;
administrative_efficiency_modifier;Administrative Efficiency;;;;;;;;;;;;;
MODIFIER_ADMINISTRATIVE_EFFICIENCY;Administrative Efficiency;;;;;;;;;;;;;
in_great_war;In Great War;;;;;;;;;;;;;
fascist_rebels_title;Fascist;;;;;;;;;;;;;
fascist_rebels_name;$COUNTRY$ Fascists;;;;;;;;;;;;;
fascist_rebels_desc;The Black Guard paramilitary organizations are revolutionaries driven by the radical new ideology of fascism. Labouring under the dogmas of violence and mass action, these battle trained revolutionaries will stop at nothing to overthrow old monarchies and young democracies alike, and replace them all with the absolutes of the Leviathan fascist state.;;;;;;;;;;;;;
fascist_rebels_army;$COUNTRY_ADJ$ Paramilitary;;;;;;;;;;;;;
north_caucasian;Caucasian Minor;;;;Menor cauc?sico;;;;;;;;;
botanical_expedition_threatened;Botanical Expedition Threatened;;;;;;;;;;;;;
participates_in_botanical_expedition;Participates in Botanical Expedition;;;;;;;;;;;;;
ANY_POP_IN_PROVINCE_STARTS;Any Pop;;;;;;;;;;;;;
IS_RELIGION;The state religion is;;;;;;;;;;;;;
early_electrical_telegraph;Early Electrical Telegraph;;;;;;;;;;;;;
early_electrical_telegraph_desc;The first commercial electrical telegraph was co-developed by Sir William Fothergill Cooke and Charles Wheatstone. This was a five-needle, six-wire system. The cables were originally installed underground in a steel conduit. However, the cables soon began to fail as a result of deteriorating insulation and were replaced with uninsulated wires on poles. As an interim measure, a two-needle system was used with three of the remaining working underground wires, which despite using only two needles had a greater number of codes.;;;;;;;;;;;;;
telegraph;Telegraph;;;;;;;;;;;;;
REMOVE_MONEY_EFFECT;Lose §R$VALUE$?.\n;;;;;;;;;;;;;
MONEY_EFFECT;Funds §R$VALUE$?.\n;;;;;;;;;;;;;
proletarian_dictatorship_ruler;Chairman;;;;;;;;;;;;;
presidential_dictatorship_ruler;President;;;;;;;;;;;;;
fascist_dictatorship_ruler;Supreme Leader;;;;;;;;;;;;;
absolute_monarchy_ruler;King;;;;;;;;;;;;;
prussian_constitutionalism_ruler;King;;;;;;;;;;;;;
hms_government_ruler;King;;;;;;;;;;;;;
democracy_ruler;President;;;;;;;;;;;;;
artillery_production_desc;The Industrial Revolution of the 19th century affected practically all areas of human endeavour, and the production of artillery was no exception. What had previously been a lengthy process of cast molding bronze cannons would -- in the hands of luminaries of the industry, such as Alfred Krupp or Hiram Maxim -- become an industrialized and exact science.;;;;;;;;;;;;;
serfdom_not_abolished;Serfdom not abolished;;;;;;;;;;;;;
communist_gov;Communist Regime;;;;;;;;;;;;;
absolute_monarchy_gov;Absolute Monarchy;;;;;;;;;;;;;
semi_constitutional_monarchy_gov;Semi-Constitutional Monarchy;;;;;;;;;;;;;
constitutional_monarchy_gov;Constitutional Monarchy;;;;;;;;;;;;;
democracy_gov;Democracy;;;;;;;;;;;;;
presidential_dictatorship_gov;Presidential Dictatorship;;;;;;;;;;;;;
fascist_gov;Fascist Regime;;;;;;;;;;;;;
serfs;Serfs;;;;;;;;;;;;;
TRIGGER_STATE;State;;;;;;;;;;;;;
piston_steam_engine;Piston Steam Engine;;;;;;;;;;;;;
high_pressure_steam_engine;High-Pressure Steam Engine;;;;;;;;;;;;;
compound_steam_engines;Compound Steam Engine;;;;;;;;;;;;;
nv_autocracy;Autocracy;;;;Autocracia;;;;;;;;;
nv_tradition;Tradition;;;;Tradici?n;;;;;;;;;
nv_productivity;Productivity;;;;Productividad;;;;;;;;;
nv_diplomacy;Diplomacy;;;;Diplomacia;;;;;;;;;
nv_education;Education;;;;Educaci?n;;;;;;;;;
CANAL_5;Dardanelles Strait;;;;;;;;;;;;;
CANAL_4;Bosphorus Strait;;;;;;;;;;;;;
MODIFIER_LAND_ATTACK;Land Unit Attack;;;;;;;;;;;;;
MODIFIER_NAVAL_ATTACK;Naval Unit Attack;;;;;;;;;;;;;
MODIFIER_LAND_DEFENSE;Land Unit Defense;;;;;;;;;;;;;
MODIFIER_NAVAL_DEFENSE;Naval Unit Defense;;;;;;;;;;;;;
PV_CLERGY_LIT_PROVIDES;Intellectuals provinces: $VAL$;;;;;;;;;;;;;
PV_CLERGY_LIT_NUM;$NUM$ of your population are Intellectuals (Optimal $OPT$): $VAL$;;;;;;;;;;;;;
PV_CLERGY_LIT_DESC1;$NUM$ of your population in $LOC$ are Intellectuals.;;;;;;;;;;;;;
POP_CON_CLERGY;Intellectuals;;;;;;;;;;;;;
clergymen;Intellectuals;;;;;;;;;;;;;
promote_clergymen;Encourage Intellectuals;;;;;;;;;;;;;
land_attack_modifier;Land Unit Attack Modifier;;;;;;;;;;;;;
BUDGET_TAX_RICH;Taxes (Upper Class);;;;;;;;;;;;;
BUDGET_TAX_MIDDLE;Taxes (Middle Class);;;;;;;;;;;;;
BUDGET_TAX_POOR;Taxes (Lower Class);;;;;;;;;;;;;
NATIONAL_BANK;National Bank;;;;;;;;;;;;;
immigration_focus_desc;Migrants §Y$VAL$§W% more likely to choose this state. This focus makes immigrants more likely to settle in this state, it doesn't make more likely for them to choose our country.;;;;;;;;;;;;;
not_AI;Not AI;;;;;;;;;;;;;
harassment_l;Harassed Parties;;;;;;;;;;;;;
public_meetings;Public Meetings;;;;;;;;;;;;;
public_meetings_l;Public Meetings;;;;;;;;;;;;;
yes_meeting;Meetings Allowed;;;;;;;;;;;;;
yes_meeting_desc;Public meetings and rallies are allowed.;;;;;;;;;;;;;
no_meeting;Meetings Not Allowed;;;;;;;;;;;;;
no_meeting_desc;Public meetings are prohibited.;;;;;;;;;;;;;
residency_desc;This party supports politics to limit citizenship and political rights of minorities and immigrants.;;;;;;;;;;;;;
limited_citizenship_desc;This party supports politics to limit citizenship and political rights to people of the same cultural group of this nation.;;;;;;;;;;;;;
full_citizenship_desc;This party supports that every vote is equal.;;;;;;;;;;;;;
movement_censored_press;Campaign for more Press Freedom;;;;;;;;;;;;;
germ_theory;Germ Theory and Experimental Pathology;;;;;;;;;;;;;
germ_theory_desc;The germ theory of disease states that some diseases are caused by microorganisms. These small organisms, too small to see without magnification, invade humans, animals, and other living hosts. Their growth and reproduction within their hosts can cause a disease. The germ theory was proposed in the mid-16th century and gained widespread credence when substantiated by scientific discoveries of the 17th through the late 19th century. It supplanted earlier explanations for disease, such as Galen's miasma theory.;;;;;;;;;;;;;
prussian_constitutionalism;Semi-Constitutional Monarchy;;;;;;;;;;;;;
hms_government;Constitutional Monarchy;;;;;;;;;;;;;
market_structure;Market Structure;;;;;;;;;;;;;
former_sphere_leader;Former Sphere Leader;;;;;;;;;;;;;
cisplatina_is_ours;Cisplatina is Ours;;;;Cisplatina es nuestra!;;;;;;;;;
anti__rationalism;Anti - Rationalism;;;;;;;;;;;;;
time_saving_measures;Time-Saving Measures;;;;;;;;;;;;;
time_saving_measures_desc;Time-Saving Measures;;;;;;;;;;;;;
secularized_desc;Religion is not explicitly part of state policy, but the state tips its hat to traditional religious values.;;;;;;;;;;;;;
THE_CAPITAL_IS;The Capital Is;;;;;;;;;;;;;
post_colonial_country;Post-Colonial Nation;;;;;;;;;;;;;
eugen_von_bohm_bawerk;Eugen von Bohm-Bawerk;;;;Eugen von Bohm-Bawerk;;;;;;;;;
eugen_von_bohm_bawerk_desc;Bohm-Bawerk's career as a scholar was an intermittent one. The most significant span of scholarly activity was his years at the University of Innsbruck (1881-1889). It was during the 1880s that he first published two of the three volumes of his magnum opus, Capital and Interest. His later years were dominated by his duties as the Austrian Minister of Finance, a position he held, though not continuously, throughout the 1890s and beyond-and for which he is fittingly honored by having his likeness on Austria's one-hundred schilling note. After serving in this capacity and assuming other governmental duties, he returned to teaching in 1904. With a chair at the University of Vienna, he became a colleague of Wieser, successor to the retired Menger. Students who passed through the university during the last decade of Bohm-Bawerk's career (and life: he died in 1914) included Joseph Schumpeter and Ludwig von Mises.;;;;La carrera académica de Bohm-Bawerk fue intermitente. La etapa más importante de su actividad académica fueron sus anos en la Universidad de Innsbruck (1881-1889). Fue durante la década de 1880 cuando public?por primera vez dos de los tres volúmenes de su obra magna, Capital e interés. Sus últimos anos estuvieron dominados por sus obligaciones como Ministro de Finanzas austriaco, cargo que ocup? aunque no de forma continuada, durante toda la década de 1890 y más all? y por el que se le rinde un merecido homenaje con su imagen en el billete de cien chelines de Austria. Tras desempenar este cargo y asumir otras funciones gubernamentales, volvi?a la ensenanza en 1904. Con una cátedra en la Universidad de Viena, se convirti?en colega de Wieser, sucesor del jubilado Menger. Entre los alumnos que pasaron por la universidad durante la última década de la carrera (y de la vida de Bohm-Bawerk: muri?en 1914) se encuentran Joseph Schumpeter y Ludwig von Mises.;;;;;;;;;
leon_walras;Leon Walras;;;;Leon Walras;;;;;;;;;
leon_walras_desc;The French economist Leon Walras (pronounced 'Valrasse') has been hailed by Joseph Schumpeter as 'the greatest of all economists'. Walras was one of the three leaders of the Marginalist Revolution, even though his greatest work, Elements of Pure Economics, was published in 1874, three years after those of William Stanley Jevons and Carl Menger. Nonetheless, alone among the three revolutionaries, Leon Walras set forth the new 'marginalist' or 'Neoclassical' theory in a formal general equilibrium setting.   Thus, he endowed it with the multi-market considerations Jevons had largely avoided and the mathematical precision Menger had eschewed. Leon Walras is widely and rightfully regarded as the father of general equilibrium theory.;;;;El economista francés Leon Walras (pronunciado "Valrasse") ha sido aclamado por Joseph Schumpeter como "el más grande de todos los economistas". Walras fue uno de los tres líderes de la Revolución Marginalista, aunque su obra más importante, Elementos de Economía Pura, se public?en 1874, tres anos después de las de William Stanley Jevons y Carl Menger. Sin embargo, sólo entre los tres revolucionarios, Leon Walras expuso la nueva teoría "marginalista" o "neoclásica" en un marco formal de equilibrio general. De este modo, la dot?de las consideraciones multimercado que Jevons había evitado en gran medida y de la precisión matemática que Menger había evitado. Leon Walras es considerado, con razón, el padre de la teoría del equilibrio general.;;;;;;;;;
johann_heinrich_von_thunen;Johann Heinrich von Thunen;;;;Johann Heinrich von Thunen;;;;;;;;;
johann_heinrich_von_thunen_desc;Johann Heinrich von Thunen was a North German landowner from the Mecklenburg area. Although educated at Gottingen, he spent most of his life managing his rural estate, Tellow.  In the first volume of his treatise, The Isolated State (1826), he laid down the first serious treatment of spatial economics, connecting with the theory of rent.  His second volume (1850) developed the essence of the marginal productivity theory of distribution in a mathematically precise way, thereby making one of the most important Proto-Marginalists of the era. Nearing his death, he asked that his famous equation for the marginal product of labor, or natural wage, be carved into his tombstone.;;;;Johann Heinrich von Thunen fue un terrateniente noralemán de la zona de Mecklemburgo. Aunque se form?en Gottingen, pas?la mayor parte de su vida gestionando su finca rural, Tellow.  En el primer volumen de su tratado, El Estado aislado (1826), estableci?el primer tratamiento serio de la economía espacial, relacionado con la teoría de la renta.  Su segundo volumen (1850) desarroll?la esencia de la teoría de la productividad marginal de la distribución de forma matemáticamente precisa, convirtiéndose as?en uno de los proto-marginalistas más importantes de la época. A punto de morir, pidi?que se grabara en su lápida su famosa ecuación del producto marginal del trabajo, o salario natural.;;;;;;;;;
separatist_rebels_title;Patriot;;;;;;;;;;;;;
separatist_rebels_name;$CULTURE$ Patriots;;;;;;;;;;;;;
separatist_rebels_desc;Patriot rebels dream of unification with their cultural kin under a free banner, and any province they gain control of will eventually defect to a neighbouring country of their culture.;;;;;;;;;;;;;
separatist_rebels_army;$CULTURE$ Patriots;;;;;;;;;;;;;
afro_caribeno;Afro Latino;;;;;;;;;;;;;
NOT_STRONGER_ARMY_THAN;Does not have a stronger military than ;;;;;;;;;;;;;
beiyang_faction;Beiyang Faction;;;;;;;;;;;;;
kuomintang_faction;Kuomintang Faction;;;;;;;;;;;;;
neutral_faction;Part of no Faction;;;;;;;;;;;;;
communist_faction;Communist Faction;;;;;;;;;;;;;
unemployment_subsidies;Unemployment;;;;;;;;;;;;;
safety_regulations;Safety Regulations;;;;;;;;;;;;;
EVTNAME34608;Child Labour Law Passed;;;;;;;;;;;;;
EVTDESC34608;Following Britain's lead, in $YEAR$ Prussia, under the influence of some religious and social figures, passed a law strictly regulating the amount of child labour that was possible during the year.  According to the new legislation, the Prussian government will lay down restrictions on child labor, with the following main points: children under the age of nine are banned from factory labor, children needed to have had at least three years of schooling before working, and children under the age of sixteen could work no more than ten hours per day. Other provisions included mandated rest times and a total ban on night work for children.;;;;;;;;;;;;;
EVTOPTA34608;Those poor children!;;;;;;;;;;;;;
EVTOPTB34608;This isn't really necessary. Revoke the law.;;;;;;;;;;;;;
EVTNAME3700;Chimney Sweepers;;;;;;;;;;;;;
EVTDESC3700;'A young boy arose from the inside of a chimney and gently sat down on the roof. His face and clothes were blackened by the soot from the chimney and showed that this was not the first chimney he had swept this day. Tired, he climbed down the roof and trotted off after receiving a penny from the house matron.' \n \n The hard work that the city's young chimney sweepers perform has outraged many, and a committee has been formed to tackle the rough working conditions.;;;;;;;;;;;;;
EVTOPTA3700;We should consider legislation to end this.;;;;;;;;;;;;;
EVTOPTB3700;Hard work is the foundation of a good moral character.;;;;;;;;;;;;;
EVTNAME370000002;Long Work Hours;;;;;;;;;;;;;
EVTDESC370000002;'The factories extend their flanks of fouler brick one after another, bare, with shutterless windows, like economical and colossal prisons... and inside, lit by gas-jets and deafened by the uproar of their own labour, toil thousands of workmen, penned in, regimented, hands active, feet motionless, all day and every day, mechanically serving their machines...' \n The hard work that the city's workers perform has outraged many, and a committee has been formed to tackle the rough working conditions.;;;;;;;;;;;;;
EVTOPTA370000002;We should consider legislation to change this.;;;;;;;;;;;;;
EVTOPTB370000002;Hard work is the foundation of a good moral character.;;;;;;;;;;;;;
no_schools;No School System;;;;;Spanish Loc;;;;;;;;
low_schools;Basic School System;;;;;Spanish Loc;;;;;;;;
acceptable_schools;Acceptable School System;;;;;Spanish Loc;;;;;;;;
good_schools;Good School System;;;;;Spanish Loc;;;;;;;;
no_schools_l;No School System;;;;;Spanish Loc;;;;;;;;
low_schools_l;Basic School System;;;;;Spanish Loc;;;;;;;;
acceptable_schools_l;Acceptable School System;;;;;Spanish Loc;;;;;;;;
good_schools_l;Good School System;;;;;Spanish Loc;;;;;;;;
no_schools_desc;No public Schools.;;;;;Spanish Loc;;;;;;;;
low_schools_desc;Public Schools are uncommon.;;;;;;;;;;;;;
acceptable_schools_desc;Public Schools are common.;;;;;;;;;;;;;
good_schools_desc;There are really a lot of Public Schools.;;;;;;;;;;;;;
womens_suffrage_movement;Women's Suffrage Movement;;;;;;;;;;;;;
arabic;Arabic;;;;;;;;;;;;;
jewish_cultures;Jewish Cultures;;;;;;;;;;;;;
socialist_rebels_title;Militant Socialist;;;;;;;;;;;;;
socialist_rebels_name;Militant Socialists;;;;;;;;;;;;;
socialist_rebels_desc;In a democracy, militant socialists will seek to enforce a socialist government. In any other country, they will seek to establish a democracy with a socialist government.;;;;;;;;;;;;;
socialist_rebels_army;Militant Socialists;;;;;;;;;;;;;
liberal_rebels_desc;In an absolute monarchy, Jacobins will seek to impose a constitutional monarchy. Otherwise, Jacobins will strive to create a democratic government with a liberal ideology and a focus on political reform.;;;;;;;;;;;;;
RANK_INDUSTRY_D;Industry score is a measure of your level of industrialization. It is a combination of the number of employed craftsmen and clerks, divided by 2500, and the value of your foreign investment.;;;;;;;;;;;;;
carlist_rebels_name;Bourbon Rebels;;;;Rebeldes del Bourbon;;;;;;;;;
